id,title,author,book_link,genre,date_published,publisher,num_of_page,lang,rate,Image URL,primary_genre,sub_genre
8985,"The Emerald Atlas (The Books of Beginning, #1)",John  Stephens,https://www.goodreads.com/book/show/8619814-the-emerald-atlas,"Fantasy,Childrens",April 5th 2011,Alfred A. Knopf,417.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388180813i/8619814.jpg,Fantasy,Childrens
8987,"Wine and War: The French, the Nazis, and the Battle for France's Greatest Treasure","Don Kladstrup,Petie Kladstrup",https://www.goodreads.com/book/show/356296.Wine_and_War,"History,Nonfiction",April 28th 2002,"Crown Publishing Group (NY)

            ,",290.0,English,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388178998i/356296.jpg,History,Nonfiction
8988,Breaking Her Fall,Stephen Goodwin,https://www.goodreads.com/book/show/256454.Breaking_Her_Fall,"Fiction,Adult",May 3rd 2004,"Mariner Books

            ,",432.0,English,3.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440094100i/256454.jpg,Fiction,Adult
8989,45 Pounds,K.A. Barson,https://www.goodreads.com/book/show/13424250-45-pounds,"Young Adult,Contemporary",July 11th 2013,Viking Juvenile,272.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354040415i/13424250.jpg,Young Adult,Contemporary
8990,House of M,"Brian Michael Bendis,Olivier Coipel,Sergio Miranda,Tim Townsend,Rick Magyar,Fernando Lopes,John Dell,Scott Hanna",https://www.goodreads.com/book/show/105973.House_of_M,"Sequential Art,Comics",May 17th 2006,"Marvel

            ,",224.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619972145i/105973.jpg,Sequential Art,Comics
8991,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,https://www.goodreads.com/book/show/28239.Dark_Star_Safari,"Travel,Cultural",April 5th 2004,"Mariner Books

            ,",485.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441636831i/28239.jpg,Travel,Cultural
8992,The Elephant Keeper,Christopher  Nicholson,https://www.goodreads.com/book/show/6015062-the-elephant-keeper,"Fiction,Historical",August 4th 2009,"William Morrow

            ,",298.0,English,3.46,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347583975i/6015062.jpg,Fiction,Historical
8993,Subtly Worded,"Teffi,Anne Marie Jackson,Robert Chandler",https://www.goodreads.com/book/show/21488053-subtly-worded,"Short Stories,Fiction",December 2nd 2014,"Pushkin Collection

            ,",301.0,English,3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1417415163i/21488053.jpg,Short Stories,Fiction
8994,"Pokémon Adventures (Gold and Silver), Vol. 9",Hidenori Kusaka,https://www.goodreads.com/book/show/8147509-pok-mon-adventures-gold-and-silver-vol-9,"Sequential Art,Manga",October 5th 2010,VIZ Media - Children's,224.0,English,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679404520i/8147509.jpg,Sequential Art,Manga
8995,"The Stone Monkey (Lincoln Rhyme, #4)",Jeffery Deaver,https://www.goodreads.com/book/show/142545.The_Stone_Monkey,"Mystery,Thriller",December 3rd 2005,"Large Print Press

            ,",657.0,English,3.96,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336331827i/142545.jpg,Mystery,Thriller
8997,Picturing Algeria,"Pierre Bourdieu,Franz Schultheis",https://www.goodreads.com/book/show/13696282-picturing-algeria,Sociology,May 22nd 2012,"Columbia University Press

            ,",248.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348840590i/13696282.jpg,Sociology,
8999,The Cure for Dreaming,Cat Winters,https://www.goodreads.com/book/show/20702018-the-cure-for-dreaming,"Historical,Historical Fiction",October 14th 2014,Harry N. Abrams,352.0,English,3.89,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397628715i/20702018.jpg,Historical,Historical Fiction
9002,"The Blood That Bonds (II AM Trilogy, #1)",Christopher Buecheler,https://www.goodreads.com/book/show/6944172-the-blood-that-bonds,"Paranormal,Vampires",September 29th 2009,"Christopher Buecheler

            ,",265.0,English,3.58,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1296507913i/6944172.jpg,Paranormal,Vampires
9003,Underground Airlines,Ben H. Winters,https://www.goodreads.com/book/show/23208397-underground-airlines,"Fiction,Science Fiction",July 5th 2016,Mulholland Books,336.0,English,3.82,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1443732702i/23208397.jpg,Fiction,Science Fiction
9004,Extra Yarn,"Mac Barnett,Jon Klassen",https://www.goodreads.com/book/show/12065943-extra-yarn,"Childrens,Picture Books",January 17th 2012,Balzer + Bray,40.0,English,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1424982446i/12065943.jpg,Childrens,Picture Books
9005,Ghost Summer,Tananarive Due,https://www.goodreads.com/book/show/24781389-ghost-summer,"Horror,Short Stories",September 8th 2015,"Prime Books

            ,",335.0,English,4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1429144671i/24781389.jpg,Horror,Short Stories
9006,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,https://www.goodreads.com/book/show/42800305-the-dragon-republic,"Fantasy,Fiction",August 6th 2019,Harper Voyager,675.0,English,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640798220i/42800305.jpg,Fantasy,Fiction
9007,Feeling Very Strange: The Slipstream Anthology,"James Patrick Kelly,John Kessel,Karen Joy Fowler,Jeffrey Ford,Benjamin Rosenbaum,Michael Chabon,Theodora Goss,Howard Waldrop",https://www.goodreads.com/book/show/424609.Feeling_Very_Strange,"Short Stories,Anthologies",June 1st 2006,Tachyon Publications,320.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1500262655i/424609.jpg,Short Stories,Anthologies
9008,Winkie,Clifford Chase,https://www.goodreads.com/book/show/801998.Winkie,"Fiction,Fantasy",June 10th 2007,"Grove Press

            ,",256.0,English,3.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328856911i/801998.jpg,Fiction,Fantasy
9010,"Geisha, a Life","Mineko Iwasaki,Rande Brown",https://www.goodreads.com/book/show/522534.Geisha_a_Life,"Nonfiction,Cultural",September 1st 2003,"Washington Square Press

            ,",297.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359402937i/522534.jpg,Nonfiction,Cultural
9012,"The Last Little Blue Envelope (Little Blue Envelope, #2)",Maureen Johnson,https://www.goodreads.com/book/show/9462775-the-last-little-blue-envelope,"Young Adult,Romance",April 26th 2011,HarperTeen,282.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1288297853i/9462775.jpg,Young Adult,Romance
9014,Under the Hawthorn Tree,"Ai Mi,Anna Holmwood,艾米",https://www.goodreads.com/book/show/12238011-under-the-hawthorn-tree,"Historical,Historical Fiction",February 14th 2012,"House of Anansi Press

            ,",368.0,English,3.6,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328046724i/12238011.jpg,Historical,Historical Fiction
9015,"Brother West: Living and Loving Out Loud, A Memoir","Cornel West,David Ritz",https://www.goodreads.com/book/show/6422577-brother-west,"Biography,Nonfiction",October 15th 2009,SmileyBooks,288.0,English,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328770498i/6422577.jpg,Biography,Nonfiction
9016,"Charlie Bone and the Shadow (The Children of the Red King, #7)",Jenny Nimmo,https://www.goodreads.com/book/show/2854962-charlie-bone-and-the-shadow,"Fantasy,Young Adult",September 30th 2008,"Orchard Books

            ,",429.0,English,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328843031i/2854962.jpg,Fantasy,Young Adult
9017,Retribution (C.J. Townsend #1),Jilliane Hoffman,https://www.goodreads.com/book/show/90334.Retribution,"Thriller,Mystery",November 2nd 2004,"Penguin Group

            ,",448.0,English,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1375371701i/90334.jpg,Thriller,Mystery
9018,Tyrannosaur Canyon (Wyman Ford #1),Douglas Preston,https://www.goodreads.com/book/show/136641.Tyrannosaur_Canyon,"Thriller,Fiction",August 29th 2006,"Forge Books

            ,",398.0,English,3.84,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419207931i/136641.jpg,Thriller,Fiction
9019,"The Witch's Grave (Ophelia & Abby, #6)",Shirley Damsgaard,https://www.goodreads.com/book/show/3586934-the-witch-s-grave,"Mystery,Fantasy",December 30th 2008,"Avon

            ,",262.0,English,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347988019i/3586934.jpg,Mystery,Fantasy
9020,"The Infinite (Harrow House, #3)",Douglas Clegg,https://www.goodreads.com/book/show/23839.The_Infinite,"Horror,Fiction",October 1st 2002,"Leisure Books

            ,",377.0,English,3.47,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1167462958i/23839.jpg,Horror,Fiction
9021,"Find You in the Dark (Find You in the Dark, #1)",A. Meredith Walters,https://www.goodreads.com/book/show/16081754-find-you-in-the-dark,"Romance,New Adult",October 10th 2012,"Amazon Digital Services, Inc.",290.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359627731i/16081754.jpg,Romance,New Adult
9022,"Rough Crossings: Britain, the Slaves and the American Revolution",Simon Schama,https://www.goodreads.com/book/show/21070.Rough_Crossings,"History,Nonfiction",April 25th 2006,"Ecco / HarperCollins

            ,",496.0,English,3.99,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1167301807i/21070.jpg,History,Nonfiction
